,Feature,POS,KiC,SiC,PeiC,ZiC,Di_Freq,Sum_Zjc,Di_Uniq,DBDi,SenticNet
4474,leader,NN,1,1,1.0,3,5.409167457006134e-06,16,0.1875,1.01421889818865e-06,0.054
4475,printing.the,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4476,path,NN,1,1,1.0,16,2.8848893104032714e-05,56,0.2857142857142857,8.24254088686649e-06,0.069
4477,u-shaped,JJ,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4478,minimize,VBZ,1,1,1.0,7,1.2621390733014313e-05,20,0.35,4.417486756555009e-06,-0.78
4479,oblique,JJ,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,-0.75
4480,enemy,NN,1,1,1.0,3,5.409167457006134e-06,13,0.23076923076923078,1.2482694131552619e-06,-0.13
4481,electronics.The,NNP,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4482,Quick,NNP,1,1,1.0,3,5.409167457006134e-06,22,0.13636363636363635,7.376137441372e-07,
4483,Reference,NNP,1,1,1.0,3,5.409167457006134e-06,10,0.3,1.6227502371018402e-06,
4484,Guide,NNP,1,1,1.0,16,2.8848893104032714e-05,31,0.5161290322580645,1.4889751279500756e-05,
4485,unused,JJ,1,1,1.0,10,1.8030558190020446e-05,20,0.5,9.015279095010223e-06,-0.85
4486,New,NNP,0,2,0.0,37,6.671306530307565e-05,86,0.43023255813953487,2.870213274667208e-05,
4487,nozzle,NNS,1,1,1.0,2,3.6061116380040892e-06,3,0.6666666666666666,2.4040744253360593e-06,0.023
4488,oxidation,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,-0.90
4489,refill,VB,0,2,0.0,60,0.00010818334914012267,64,0.9375,0.00010142188981886501,-0.02
4490,warranty.The,NNP,1,1,1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
4491,Help,NNP,1,1,1.0,2,3.6061116380040892e-06,6,0.3333333333333333,1.2020372126680297e-06,
4492,chapter,NNS,1,1,1.0,7,1.2621390733014313e-05,69,0.10144927536231885,1.2804309439289884e-06,0.105
4493,media,NNS,-1,3,-0.3333333333333333,172,0.0003101256008683517,352,0.48863636363636365,0.00015153864587885365,0.11
4494,maintenance,NN,1,1,1.0,10,1.8030558190020446e-05,39,0.2564102564102564,4.623220048723191e-06,0.08
4495,empty,JJ,1,1,1.0,40,7.212223276008178e-05,59,0.6779661016949152,4.889642898988595e-05,-0.02
4496,Toolbox,NNP,1,1,1.0,1,1.8030558190020446e-06,5,0.2,3.6061116380040895e-07,
4497,distilled,JJ,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,-0.82
4498,cotton,NN,1,1,1.0,10,1.8030558190020446e-05,10,1.0,1.8030558190020446e-05,-0.04
4499,swab,NN,1,1,1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,0.756
4500,approximately,RB,1,1,1.0,31,5.589473038906338e-05,50,0.62,3.46547328412193e-05,-0.78
4501,butt,NN,1,1,1.0,7,1.2621390733014313e-05,17,0.4117647058823529,5.1970432430058935e-06,-0.04
4502,5th,JJ,1,1,1.0,20,3.606111638004089e-05,33,0.6060606060606061,2.185522204850963e-05,
4503,year.i,NN,1,1,1.0,3,5.409167457006134e-06,4,0.75,4.0568755927546e-06,
4504,predecessor,NNS,1,1,1.0,7,1.2621390733014313e-05,15,0.4666666666666667,5.889982342073346e-06,-0.89
4505,conclusion,NN,1,1,1.0,24,4.327333965604907e-05,55,0.43636363636363634,1.8882911849912322e-05,0.075
4506,simpler.color,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4507,photograph,NNS,1,1,1.0,27,4.868250711305521e-05,58,0.46551724137931033,2.2662546414698113e-05,0.051
4508,par,NN,1,1,1.0,16,2.8848893104032714e-05,24,0.6666666666666666,1.9232595402688475e-05,0.903
4509,reem,NNS,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4510,940C,NNP,1,1,1.0,4,7.2122232760081784e-06,4,1.0,7.2122232760081784e-06,
4511,timely,JJ,1,1,1.0,30,5.409167457006134e-05,60,0.5,2.704583728503067e-05,0.883
4512,execution,NN,1,1,1.0,7,1.2621390733014313e-05,15,0.4666666666666667,5.889982342073346e-06,-0.05
4513,benefit,NNS,1,1,1.0,34,6.130389784606952e-05,109,0.3119266055045872,1.912231675932444e-05,0.153
4514,dpi,NN,1,1,1.0,11,1.983361400902249e-05,16,0.6875,1.3635609631202962e-05,
4515,premium,NN,1,1,1.0,26,4.687945129405316e-05,42,0.6190476190476191,2.9020612705842436e-05,-0.23
4516,paper.do,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4517,drivers.I,NNP,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4518,practically,RB,1,1,1.0,15,2.704583728503067e-05,45,0.3333333333333333,9.015279095010223e-06,0.073
4519,solar,NN,1,1,1.0,1,1.8030558190020446e-06,3,0.3333333333333333,6.010186063340148e-07,0.063
4520,940c,NN,0,4,0.0,14,2.5242781466028627e-05,14,1.0,2.5242781466028627e-05,
4521,presentation,NN,1,1,1.0,13,2.343972564702658e-05,90,0.14444444444444443,3.3857381490149504e-06,0.818
4522,neeed,NNS,1,1,1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
4523,oustand,VBG,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4524,qaulity,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4525,contrary,JJ,1,1,1.0,7,1.2621390733014313e-05,25,0.28,3.533989405244008e-06,-0.79
4526,ofcourse,RB,1,1,1.0,1,1.8030558190020446e-06,4,0.25,4.5076395475051115e-07,
4527,2400x1200,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4528,dissapointed,JJ,1,1,1.0,30,5.409167457006134e-05,63,0.47619047619047616,2.575794027145778e-05,
4529,shadow,NN,1,1,1.0,14,2.5242781466028627e-05,40,0.35,8.834973513110019e-06,-0.80
4530,misfeed,NNS,1,1,1.0,5,9.015279095010223e-06,5,1.0,9.015279095010223e-06,
4531,well.setup,NN,1,1,1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
4532,XP.The,NNP,1,1,1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
4533,hence,RB,1,1,1.0,22,3.966722801804498e-05,46,0.4782608695652174,1.897128296515195e-05,
4534,physically,RB,1,1,1.0,19,3.4258060561038846e-05,29,0.6551724137931034,2.244493622964614e-05,0.884
4535,960c,NN,1,1,1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
4536,970cse,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4537,livable,JJ,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4538,commonly,RB,1,1,1.0,6,1.0818334914012268e-05,16,0.375,4.0568755927546e-06,
4539,experienced,JJ,1,1,1.0,9,1.62275023710184e-05,59,0.15254237288135594,2.4753817176129767e-06,0.835
4540,dislike,VBP,1,1,1.0,9,1.62275023710184e-05,30,0.3,4.86825071130552e-06,-0.91
4541,deveolpe,VB,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4542,similiar,JJ,1,1,1.0,3,5.409167457006134e-06,8,0.375,2.0284377963773e-06,
4543,BJC,NNP,1,1,1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
4544,streak,NNS,1,1,1.0,6,1.0818334914012268e-05,9,0.6666666666666666,7.2122232760081784e-06,-0.66
4545,Staples,NNP,1,1,1.0,21,3.7864172199042937e-05,26,0.8076923076923077,3.058260062230391e-05,
4546,S600,NNP,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4547,grandfather,NN,1,1,1.0,1,1.8030558190020446e-06,4,0.25,4.5076395475051115e-07,0.056
4548,wallet,NN,1,1,1.0,6,1.0818334914012268e-05,20,0.3,3.2455004742036804e-06,0.142
4549,trusty,JJ,1,1,1.0,7,1.2621390733014313e-05,11,0.6363636363636364,8.03179410282729e-06,
4550,after,RB,0,2,0.0,20,3.606111638004089e-05,43,0.46511627906976744,1.677261226978646e-05,
4551,young,JJ,1,1,1.0,7,1.2621390733014313e-05,76,0.09210526315789473,1.1624965148828971e-06,0.884
4552,paper.we,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4553,unevenly,RB,1,1,1.0,3,5.409167457006134e-06,3,1.0,5.409167457006134e-06,0.941
4554,stack,NNS,1,1,1.0,20,3.606111638004089e-05,41,0.4878048780487805,1.7590788478068728e-05,0.16
4555,since.overall,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4556,bang,NN,1,1,1.0,20,3.606111638004089e-05,39,0.5128205128205128,1.8492880194892763e-05,0.222
4557,indistinguishable,JJ,1,1,1.0,3,5.409167457006134e-06,5,0.6,3.2455004742036804e-06,
4558,awful,JJ,0,2,0.0,61,0.00010998640495912472,137,0.44525547445255476,4.89720489234059e-05,-0.28
4559,cleaning,NN,1,1,1.0,36,6.49100094840736e-05,43,0.8372093023255814,5.434326375410813e-05,-0.03
4560,discoverd,VBN,1,1,1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
4561,expensive.pros,NNS,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4562,non-photo,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4563,Printing,NNP,1,1,1.0,9,1.62275023710184e-05,16,0.5625,9.12797008369785e-06,
4564,cartridgescon,NNS,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4565,April,NNP,2,2,1.0,17,3.065194892303476e-05,46,0.3695652173913043,1.1327894167208499e-05,
4566,dust,NN,1,1,1.0,51,9.195584676910428e-05,70,0.7285714285714285,6.699640264606168e-05,-0.75
4567,entirely,RB,1,1,1.0,36,6.49100094840736e-05,84,0.42857142857142855,2.78185754931744e-05,-0.75
4568,consistent,JJ,1,1,1.0,27,4.868250711305521e-05,48,0.5625,2.7383910251093554e-05,0.714
4569,emergency,NN,1,1,1.0,19,3.4258060561038846e-05,31,0.6129032258064516,2.0996875827733485e-05,-0.82
4570,AIO,NNP,1,1,1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
4571,cart,NNS,1,1,1.0,9,1.62275023710184e-05,15,0.6,9.73650142261104e-06,
4572,classic,JJ,1,1,1.0,17,3.065194892303476e-05,54,0.3148148148148148,9.649687623918351e-06,0.046
4573,them!I,NNP,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4574,assistant,NN,1,1,1.0,3,5.409167457006134e-06,21,0.14285714285714285,7.727382081437334e-07,0.064
4575,itself!UPDATE,NNP,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4576,AS,NNP,1,1,1.0,3,5.409167457006134e-06,6,0.5,2.704583728503067e-06,
4577,DECEMBER,NNP,1,1,1.0,1,1.8030558190020446e-06,3,0.3333333333333333,6.010186063340148e-07,
4578,orindary,JJ,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4579,management,NN,1,1,1.0,16,2.8848893104032714e-05,99,0.16161616161616163,4.662447370348722e-06,0.774
4580,swear,VBP,1,1,1.0,15,2.704583728503067e-05,40,0.375,1.0142188981886501e-05,-0.07
4581,Graphic,NNP,1,1,1.0,1,1.8030558190020446e-06,7,0.14285714285714285,2.575794027145778e-07,
4582,odd,JJ,1,1,1.0,27,4.868250711305521e-05,55,0.4909090909090909,2.3898685310045285e-05,0.099
4583,numbered,JJ,1,1,1.0,1,1.8030558190020446e-06,3,0.3333333333333333,6.010186063340148e-07,
4584,optional,JJ,1,1,1.0,20,3.606111638004089e-05,39,0.5128205128205128,1.8492880194892763e-05,0.893
4585,expired,JJ,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,-0.69
4586,sharper,JJR,1,1,1.0,5,9.015279095010223e-06,8,0.625,5.63454943438139e-06,0.091
4587,rarely,RB,0,2,0.0,44,7.933445603608996e-05,92,0.4782608695652174,3.79425659303039e-05,0.04
4588,unjam,VB,1,1,1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
4589,scam,NN,1,1,1.0,13,2.343972564702658e-05,33,0.3939393939393939,9.23383131549532e-06,-0.74
4590,expire,VBD,1,1,1.0,39,7.031917694107974e-05,103,0.3786407766990291,2.6625707773806892e-05,-0.08
4591,glossiness,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,0.917
4592,smear,NN,1,1,1.0,8,1.4424446552016357e-05,9,0.8888888888888888,1.2821730268458983e-05,0.039
4593,worst,JJS,-9,11,-0.8181818181818182,148,0.0002668522612123026,434,0.34101382488479265,9.10003102751631e-05,-0.08
4594,shutoff,NN,1,1,1.0,5,9.015279095010223e-06,6,0.8333333333333334,7.512732579175186e-06,0.83
4595,chosean,VBP,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4596,economy,NN,1,1,1.0,9,1.62275023710184e-05,10,0.9,1.4604752133916561e-05,0.12
4597,jobs.This,NNP,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4598,hitch,NN,1,1,1.0,27,4.868250711305521e-05,66,0.4090909090909091,1.9915571091704405e-05,-0.87
4599,duplexing,NN,1,1,1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
4600,hicup,NNS,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4601,catridge,NNS,1,1,1.0,5,9.015279095010223e-06,5,1.0,9.015279095010223e-06,
4602,dialog,NN,1,1,1.0,5,9.015279095010223e-06,46,0.10869565217391304,9.799216407619808e-07,0.736
4603,lift,VBG,1,1,1.0,22,3.966722801804498e-05,25,0.88,3.490716065587959e-05,0.078
4604,lid,NN,1,1,1.0,26,4.687945129405316e-05,28,0.9285714285714286,4.3530919058763655e-05,0.043
4605,Magazine,NNP,1,1,1.0,2,3.6061116380040892e-06,26,0.07692307692307693,2.773932029233915e-07,
4606,Laserjet,NNP,1,1,1.0,18,3.24550047420368e-05,19,0.9473684210526315,3.074684659771907e-05,
4607,it.The,NNP,1,1,1.0,17,3.065194892303476e-05,32,0.53125,1.628384786536222e-05,
4608,align,VB,1,1,1.0,11,1.983361400902249e-05,21,0.5238095238095238,1.0389035909487972e-05,-0.64
4609,software.photo,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4610,allegedly,RB,1,1,1.0,4,7.2122232760081784e-06,8,0.5,3.6061116380040892e-06,0.758
4611,honesty,NN,1,1,1.0,5,9.015279095010223e-06,14,0.35714285714285715,3.2197425339322223e-06,0.859
4612,sub-standard,JJ,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,-0.90
4613,though.set,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4614,glich,NN,1,1,1.0,1,1.8030558190020446e-06,3,0.3333333333333333,6.010186063340148e-07,
4615,since.replacement,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4616,assuredly,RB,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,0.097
4617,grand,JJ,0,2,0.0,15,2.704583728503067e-05,30,0.5,1.3522918642515334e-05,0.873
4618,tradition,NN,1,1,1.0,3,5.409167457006134e-06,6,0.5,2.704583728503067e-06,0.868
4619,burden.overall,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4620,unreservedly,RB,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4621,batch,NN,1,1,1.0,18,3.24550047420368e-05,33,0.5454545454545454,1.77027298592928e-05,
4622,crash,NNS,1,1,1.0,106,0.00019112391681421674,892,0.11883408071748879,2.2712034957743245e-05,-0.06
4623,winxp,NN,1,1,1.0,7,1.2621390733014313e-05,12,0.5833333333333334,7.362477927591683e-06,
4624,Economy,NNP,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4625,World,NNP,1,1,1.0,14,2.5242781466028627e-05,57,0.24561403508771928,6.199981412708785e-06,
4626,January,NNP,1,1,1.0,26,4.687945129405316e-05,52,0.5,2.343972564702658e-05,
4627,viewable,NN,1,1,1.0,5,9.015279095010223e-06,8,0.625,5.63454943438139e-06,0.665
4628,cent,NNS,1,1,1.0,32,5.769778620806543e-05,52,0.6153846153846154,3.550632997419411e-05,0.945
4629,unspecified,JJ,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4630,did.i,VBP,1,1,1.0,3,5.409167457006134e-06,6,0.5,2.704583728503067e-06,
4631,feeding,NN,1,1,1.0,14,2.5242781466028627e-05,14,1.0,2.5242781466028627e-05,-0.74
4632,worrisome,JJ,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,0.892
4633,extra.the,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4634,refillable,JJ,1,1,1.0,3,5.409167457006134e-06,3,1.0,5.409167457006134e-06,
4635,lexmark,NN,1,1,1.0,3,5.409167457006134e-06,4,0.75,4.0568755927546e-06,
4636,behind,RB,1,1,1.0,7,1.2621390733014313e-05,29,0.2413793103448276,3.046542590727593e-06,-0.84
4637,pretty.i,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4638,epson.in,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4639,taks,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4640,non,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4641,etc.throw,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4642,injet,NN,1,1,1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
4643,xerox,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4644,closing,NN,1,1,1.0,5,9.015279095010223e-06,13,0.38461538461538464,3.4674150365423937e-06,0.818
4645,freight,NN,1,1,1.0,4,7.2122232760081784e-06,4,1.0,7.2122232760081784e-06,0.085
4646,shopping,NN,2,2,1.0,21,3.7864172199042937e-05,34,0.6176470588235294,2.338669459352652e-05,-0.03
4647,tram,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,0.967
4648,cancel,VB,2,2,1.0,170,0.0003065194892303476,205,0.8292682926829268,0.0002541868935080931,-0.15
4649,ASCII,NNP,1,1,1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
4650,character,NNS,1,1,1.0,17,3.065194892303476e-05,325,0.052307692307692305,1.603332712897203e-06,-0.78
4651,now.my,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4652,purposely,RB,1,1,1.0,2,3.6061116380040892e-06,8,0.25,9.015279095010223e-07,-0.30
4653,DeskWriter,NNP,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4654,promising,JJ,1,1,1.0,3,5.409167457006134e-06,13,0.23076923076923078,1.2482694131552619e-06,0.74
4655,notify,VBG,2,2,1.0,16,2.8848893104032714e-05,29,0.5517241379310345,1.5916630678087013e-05,0.748
4656,scream,VBN,1,1,1.0,10,1.8030558190020446e-05,21,0.47619047619047616,8.585980090485927e-06,-0.80
4657,subcontractor,NN,1,1,1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,0.896
4658,replacement.when,NN,1,1,1.0,2,3.6061116380040892e-06,3,0.6666666666666666,2.4040744253360593e-06,
4659,faulty,JJ,1,1,1.0,40,7.212223276008178e-05,52,0.7692307692307693,5.54786405846783e-05,-0.53
4660,sailing,NN,1,1,1.0,2,3.6061116380040892e-06,10,0.2,7.212223276008179e-07,0.079
4661,praise,VB,1,1,1.0,8,1.4424446552016357e-05,31,0.25806451612903225,3.722437819875189e-06,0.74
4662,Lord,NNP,1,1,1.0,2,3.6061116380040892e-06,5,0.4,1.4424446552016358e-06,
4663,transparency,NNS,1,1,1.0,6,1.0818334914012268e-05,21,0.2857142857142857,3.0909528325749335e-06,0.778
4664,count,VBZ,1,1,1.0,42,7.572834439808587e-05,114,0.3684210526315789,2.789991635718953e-05,0.083
4665,cherish,VBN,1,1,1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,0.169
4666,enthusiastically,RB,1,1,1.0,1,1.8030558190020446e-06,3,0.3333333333333333,6.010186063340148e-07,0.282
4667,jobs.it,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4668,race,NNS,1,1,1.0,7,1.2621390733014313e-05,25,0.28,3.533989405244008e-06,0.108
4669,ink.i,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4670,suited,JJ,1,1,1.0,1,1.8030558190020446e-06,5,0.2,3.6061116380040895e-07,
4671,print.overall,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4672,widely,RB,1,1,1.0,5,9.015279095010223e-06,17,0.29411764705882354,2.6515526750030067e-06,0.776
4673,upward,JJ,1,1,1.0,3,5.409167457006134e-06,3,1.0,5.409167457006134e-06,0.104
4674,jagged,JJ,1,1,1.0,4,7.2122232760081784e-06,5,0.8,5.769778620806543e-06,
4675,readable,JJ,1,1,1.0,9,1.62275023710184e-05,19,0.47368421052631576,7.686711649429768e-06,0.055
4676,cartridges.HP,NNP,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4677,champion,NN,1,1,1.0,2,3.6061116380040892e-06,5,0.4,1.4424446552016358e-06,0.834
4678,retire,VBD,2,2,1.0,12,2.1636669828024536e-05,22,0.5454545454545454,1.18018199061952e-05,0.032
4679,cp1700,NN,1,1,1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
4680,countless,JJ,1,1,1.0,16,2.8848893104032714e-05,47,0.3404255319148936,9.820899780096243e-06,-0.74
4681,duplexer,NN,1,1,1.0,3,5.409167457006134e-06,3,1.0,5.409167457006134e-06,
4682,complant,NN,1,1,1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
4683,boss,NNS,1,1,1.0,6,1.0818334914012268e-05,15,0.4,4.327333965604907e-06,0.075
4684,subscription,NN,1,1,1.0,37,6.671306530307565e-05,204,0.18137254901960784,1.2099918706930386e-05,0.663
4685,estimate,VB,1,1,1.0,12,2.1636669828024536e-05,49,0.24489795918367346,5.298776284414172e-06,0.178
4686,meeting,NN,1,1,1.0,8,1.4424446552016357e-05,24,0.3333333333333333,4.808148850672119e-06,0.035
4687,photocopy,VBZ,1,1,1.0,2,3.6061116380040892e-06,3,0.6666666666666666,2.4040744253360593e-06,0.883
4688,explanatory,JJ,1,1,1.0,3,5.409167457006134e-06,13,0.23076923076923078,1.2482694131552619e-06,0.703
4689,misleading,JJ,1,1,1.0,19,3.4258060561038846e-05,41,0.4634146341463415,1.5875686601457028e-05,-0.95
4690,niteshot,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4691,headlight,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,0.943
4692,eerie,JJ,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,-0.73
4693,shutter,NN,1,1,1.0,19,3.4258060561038846e-05,21,0.9047619047619048,3.099538812665419e-05,-0.84
4694,blur,VBG,1,1,1.0,20,3.606111638004089e-05,28,0.7142857142857143,2.575794027145778e-05,-0.09
4695,silence,NNS,1,1,1.0,13,2.343972564702658e-05,19,0.6842105263157895,1.6037707021649765e-05,0.108
4696,vibration,NNS,1,1,1.0,9,1.62275023710184e-05,9,1.0,1.62275023710184e-05,0.114
4697,fanatic,JJ,1,1,1.0,2,3.6061116380040892e-06,12,0.16666666666666666,6.010186063340148e-07,-0.88
4698,fyi,RB,2,2,1.0,7,1.2621390733014313e-05,14,0.5,6.310695366507157e-06,
4699,MINIDV,NNP,1,1,1.0,3,5.409167457006134e-06,3,1.0,5.409167457006134e-06,
4700,Mic,NNP,1,1,1.0,4,7.2122232760081784e-06,4,1.0,7.2122232760081784e-06,
4701,overlap,VBP,1,1,1.0,8,1.4424446552016357e-05,22,0.36363636363636365,5.2452532916423115e-06,-0.63
4702,probelm,NN,1,1,1.0,6,1.0818334914012268e-05,10,0.6,6.491000948407361e-06,
4703,circulation,NN,1,1,1.0,4,7.2122232760081784e-06,4,1.0,7.2122232760081784e-06,0.08
4704,numb,JJ,1,1,1.0,3,5.409167457006134e-06,4,0.75,4.0568755927546e-06,-0.78
4705,battery.the,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4706,unacceptable,JJ,1,1,1.0,24,4.327333965604907e-05,58,0.41379310344827586,1.790620951284789e-05,-0.88
4707,expertise,NN,1,1,1.0,1,1.8030558190020446e-06,6,0.16666666666666666,3.005093031670074e-07,0.983
4708,capabilities.the,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4709,airshow,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4710,onboard,RB,1,1,1.0,13,2.343972564702658e-05,14,0.9285714285714286,2.1765459529381827e-05,
4711,heplful,JJ,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4712,back.the,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4713,greater,JJR,1,1,1.0,20,3.606111638004089e-05,49,0.40816326530612246,1.4718823012261588e-05,0.783
4714,card.the,NN,1,1,1.0,6,1.0818334914012268e-05,7,0.8571428571428571,9.2728584977248e-06,
4715,zr45,NN,1,1,1.0,3,5.409167457006134e-06,3,1.0,5.409167457006134e-06,
4716,talent,NN,1,1,1.0,2,3.6061116380040892e-06,12,0.16666666666666666,6.010186063340148e-07,0.114
4717,auditorium,NN,1,1,1.0,3,5.409167457006134e-06,3,1.0,5.409167457006134e-06,0.755
4718,stage,NN,1,1,1.0,4,7.2122232760081784e-06,43,0.09302325581395349,6.709044907914585e-07,0.801
4719,downloading,NN,1,1,1.0,12,2.1636669828024536e-05,32,0.375,8.1137511855092e-06,
4720,informative,JJ,1,1,1.0,5,9.015279095010223e-06,35,0.14285714285714285,1.2878970135728889e-06,0.083
4721,mmc,NN,1,1,1.0,8,1.4424446552016357e-05,9,0.8888888888888888,1.2821730268458983e-05,
4722,me.as,NNS,1,1,1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
4723,intimidate,VBG,1,1,1.0,2,3.6061116380040892e-06,14,0.14285714285714285,5.151588054291556e-07,-0.83
4724,supt,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4725,mulitiple,JJ,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
4726,detectable,JJ,1,1,1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,0.869
4727,db,NN,1,1,1.0,14,2.5242781466028627e-05,23,0.6086956521739131,1.5365171327147862e-05,
